id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,kode_bulan,nama_bulan,rata_rata_harga_produsen,satuan,tahun
950,32,JAWA BARAT,3278,KOTA TASIKMALAYA,2,FEBRUARI,18000,RUPIAH/KILOGRAM,2023
951,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3,MARET,18000,RUPIAH/KILOGRAM,2023
952,32,JAWA BARAT,3278,KOTA TASIKMALAYA,4,APRIL,19400,RUPIAH/KILOGRAM,2023
953,32,JAWA BARAT,3278,KOTA TASIKMALAYA,5,MEI,20000,RUPIAH/KILOGRAM,2023
954,32,JAWA BARAT,3278,KOTA TASIKMALAYA,6,JUNI,20000,RUPIAH/KILOGRAM,2023
955,32,JAWA BARAT,3278,KOTA TASIKMALAYA,7,JULI,21452,RUPIAH/KILOGRAM,2023
956,32,JAWA BARAT,3278,KOTA TASIKMALAYA,8,AGUSTUS,20000,RUPIAH/KILOGRAM,2023
957,32,JAWA BARAT,3278,KOTA TASIKMALAYA,9,SEPTEMBER,20000,RUPIAH/KILOGRAM,2023
958,32,JAWA BARAT,3278,KOTA TASIKMALAYA,10,OKTOBER,20000,RUPIAH/KILOGRAM,2023
959,32,JAWA BARAT,3278,KOTA TASIKMALAYA,11,NOVEMBER,20000,RUPIAH/KILOGRAM,2023
960,32,JAWA BARAT,3278,KOTA TASIKMALAYA,12,DESEMBER,20000,RUPIAH/KILOGRAM,2023
961,32,JAWA BARAT,3279,KOTA BANJAR,1,JANUARI,21774,RUPIAH/KILOGRAM,2023
962,32,JAWA BARAT,3279,KOTA BANJAR,2,FEBRUARI,21679,RUPIAH/KILOGRAM,2023
963,32,JAWA BARAT,3279,KOTA BANJAR,3,MARET,21323,RUPIAH/KILOGRAM,2023
964,32,JAWA BARAT,3279,KOTA BANJAR,4,APRIL,21567,RUPIAH/KILOGRAM,2023
965,32,JAWA BARAT,3279,KOTA BANJAR,5,MEI,20677,RUPIAH/KILOGRAM,2023
966,32,JAWA BARAT,3279,KOTA BANJAR,6,JUNI,23000,RUPIAH/KILOGRAM,2023
967,32,JAWA BARAT,3279,KOTA BANJAR,7,JULI,25645,RUPIAH/KILOGRAM,2023
968,32,JAWA BARAT,3279,KOTA BANJAR,8,AGUSTUS,28177,RUPIAH/KILOGRAM,2023
969,32,JAWA BARAT,3279,KOTA BANJAR,9,SEPTEMBER,30000,RUPIAH/KILOGRAM,2023
970,32,JAWA BARAT,3279,KOTA BANJAR,10,OKTOBER,31355,RUPIAH/KILOGRAM,2023
971,32,JAWA BARAT,3279,KOTA BANJAR,11,NOVEMBER,33000,RUPIAH/KILOGRAM,2023
972,32,JAWA BARAT,3279,KOTA BANJAR,12,DESEMBER,32161,RUPIAH/KILOGRAM,2023
973,32,JAWA BARAT,3201,KABUPATEN BOGOR,1,JANUARI,37000,RUPIAH/KILOGRAM,2024
974,32,JAWA BARAT,3201,KABUPATEN BOGOR,2,FEBRUARI,38000,RUPIAH/KILOGRAM,2024
975,32,JAWA BARAT,3201,KABUPATEN BOGOR,3,MARET,40000,RUPIAH/KILOGRAM,2024
976,32,JAWA BARAT,3201,KABUPATEN BOGOR,4,APRIL,50000,RUPIAH/KILOGRAM,2024
977,32,JAWA BARAT,3201,KABUPATEN BOGOR,5,MEI,60000,RUPIAH/KILOGRAM,2024
978,32,JAWA BARAT,3201,KABUPATEN BOGOR,6,JUNI,63600,RUPIAH/KILOGRAM,2024
979,32,JAWA BARAT,3201,KABUPATEN BOGOR,7,JULI,66000,RUPIAH/KILOGRAM,2024
980,32,JAWA BARAT,3201,KABUPATEN BOGOR,8,AGUSTUS,59400,RUPIAH/KILOGRAM,2024
981,32,JAWA BARAT,3201,KABUPATEN BOGOR,9,SEPTEMBER,59250,RUPIAH/KILOGRAM,2024
982,32,JAWA BARAT,3201,KABUPATEN BOGOR,10,OKTOBER,58800,RUPIAH/KILOGRAM,2024
983,32,JAWA BARAT,3201,KABUPATEN BOGOR,11,NOVEMBER,61000,RUPIAH/KILOGRAM,2024
984,32,JAWA BARAT,3201,KABUPATEN BOGOR,12,DESEMBER,62200,RUPIAH/KILOGRAM,2024
985,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,1,JANUARI,38226,RUPIAH/KILOGRAM,2024
986,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,2,FEBRUARI,37069,RUPIAH/KILOGRAM,2024
987,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,3,MARET,36581,RUPIAH/KILOGRAM,2024
988,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,4,APRIL,36367,RUPIAH/KILOGRAM,2024
989,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,5,MEI,36419,RUPIAH/KILOGRAM,2024
990,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,6,JUNI,36591,RUPIAH/KILOGRAM,2024
991,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,7,JULI,0,RUPIAH/KILOGRAM,2024
992,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,8,AGUSTUS,55000,RUPIAH/KILOGRAM,2024
993,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,9,SEPTEMBER,0,RUPIAH/KILOGRAM,2024
994,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,10,OKTOBER,0,RUPIAH/KILOGRAM,2024
995,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,11,NOVEMBER,0,RUPIAH/KILOGRAM,2024
996,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,12,DESEMBER,0,RUPIAH/KILOGRAM,2024
997,32,JAWA BARAT,3203,KABUPATEN CIANJUR,1,JANUARI,25000,RUPIAH/KILOGRAM,2024
998,32,JAWA BARAT,3203,KABUPATEN CIANJUR,2,FEBRUARI,25000,RUPIAH/KILOGRAM,2024
999,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3,MARET,51129,RUPIAH/KILOGRAM,2024
1000,32,JAWA BARAT,3203,KABUPATEN CIANJUR,4,APRIL,70000,RUPIAH/KILOGRAM,2024
1001,32,JAWA BARAT,3203,KABUPATEN CIANJUR,5,MEI,70000,RUPIAH/KILOGRAM,2024
1002,32,JAWA BARAT,3203,KABUPATEN CIANJUR,6,JUNI,70000,RUPIAH/KILOGRAM,2024
1003,32,JAWA BARAT,3203,KABUPATEN CIANJUR,7,JULI,70000,RUPIAH/KILOGRAM,2024
1004,32,JAWA BARAT,3203,KABUPATEN CIANJUR,8,AGUSTUS,70000,RUPIAH/KILOGRAM,2024
1005,32,JAWA BARAT,3203,KABUPATEN CIANJUR,9,SEPTEMBER,70000,RUPIAH/KILOGRAM,2024
1006,32,JAWA BARAT,3203,KABUPATEN CIANJUR,10,OKTOBER,70000,RUPIAH/KILOGRAM,2024
1007,32,JAWA BARAT,3203,KABUPATEN CIANJUR,11,NOVEMBER,70000,RUPIAH/KILOGRAM,2024
1008,32,JAWA BARAT,3203,KABUPATEN CIANJUR,12,DESEMBER,70000,RUPIAH/KILOGRAM,2024
1009,32,JAWA BARAT,3204,KABUPATEN BANDUNG,1,JANUARI,18000,RUPIAH/KILOGRAM,2024
1010,32,JAWA BARAT,3204,KABUPATEN BANDUNG,2,FEBRUARI,18000,RUPIAH/KILOGRAM,2024
1011,32,JAWA BARAT,3204,KABUPATEN BANDUNG,3,MARET,24032,RUPIAH/KILOGRAM,2024
1012,32,JAWA BARAT,3204,KABUPATEN BANDUNG,4,APRIL,35000,RUPIAH/KILOGRAM,2024
1013,32,JAWA BARAT,3204,KABUPATEN BANDUNG,5,MEI,35000,RUPIAH/KILOGRAM,2024
1014,32,JAWA BARAT,3204,KABUPATEN BANDUNG,6,JUNI,35000,RUPIAH/KILOGRAM,2024
1015,32,JAWA BARAT,3204,KABUPATEN BANDUNG,7,JULI,44677,RUPIAH/KILOGRAM,2024
1016,32,JAWA BARAT,3204,KABUPATEN BANDUNG,8,AGUSTUS,55000,RUPIAH/KILOGRAM,2024
1017,32,JAWA BARAT,3204,KABUPATEN BANDUNG,9,SEPTEMBER,38448,RUPIAH/KILOGRAM,2024
1018,32,JAWA BARAT,3204,KABUPATEN BANDUNG,10,OKTOBER,35000,RUPIAH/KILOGRAM,2024
1019,32,JAWA BARAT,3204,KABUPATEN BANDUNG,11,NOVEMBER,35000,RUPIAH/KILOGRAM,2024
1020,32,JAWA BARAT,3204,KABUPATEN BANDUNG,12,DESEMBER,36290,RUPIAH/KILOGRAM,2024
1021,32,JAWA BARAT,3205,KABUPATEN GARUT,1,JANUARI,0,RUPIAH/KILOGRAM,2024
1022,32,JAWA BARAT,3205,KABUPATEN GARUT,2,FEBRUARI,0,RUPIAH/KILOGRAM,2024
1023,32,JAWA BARAT,3205,KABUPATEN GARUT,3,MARET,0,RUPIAH/KILOGRAM,2024
1024,32,JAWA BARAT,3205,KABUPATEN GARUT,4,APRIL,0,RUPIAH/KILOGRAM,2024
1025,32,JAWA BARAT,3205,KABUPATEN GARUT,5,MEI,0,RUPIAH/KILOGRAM,2024
1026,32,JAWA BARAT,3205,KABUPATEN GARUT,6,JUNI,0,RUPIAH/KILOGRAM,2024
1027,32,JAWA BARAT,3205,KABUPATEN GARUT,7,JULI,0,RUPIAH/KILOGRAM,2024
1028,32,JAWA BARAT,3205,KABUPATEN GARUT,8,AGUSTUS,0,RUPIAH/KILOGRAM,2024
1029,32,JAWA BARAT,3205,KABUPATEN GARUT,9,SEPTEMBER,0,RUPIAH/KILOGRAM,2024
1030,32,JAWA BARAT,3205,KABUPATEN GARUT,10,OKTOBER,0,RUPIAH/KILOGRAM,2024
1031,32,JAWA BARAT,3205,KABUPATEN GARUT,11,NOVEMBER,0,RUPIAH/KILOGRAM,2024
1032,32,JAWA BARAT,3205,KABUPATEN GARUT,12,DESEMBER,0,RUPIAH/KILOGRAM,2024
1033,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,1,JANUARI,30677,RUPIAH/KILOGRAM,2024
1034,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,2,FEBRUARI,36345,RUPIAH/KILOGRAM,2024
1035,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,3,MARET,38000,RUPIAH/KILOGRAM,2024
1036,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,4,APRIL,38000,RUPIAH/KILOGRAM,2024
1037,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,5,MEI,38000,RUPIAH/KILOGRAM,2024
1038,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,6,JUNI,38000,RUPIAH/KILOGRAM,2024
1039,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,7,JULI,39161,RUPIAH/KILOGRAM,2024
1040,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,8,AGUSTUS,40000,RUPIAH/KILOGRAM,2024
1041,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,9,SEPTEMBER,40000,RUPIAH/KILOGRAM,2024
1042,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,10,OKTOBER,35323,RUPIAH/KILOGRAM,2024
1043,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,11,NOVEMBER,35000,RUPIAH/KILOGRAM,2024
1044,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,12,DESEMBER,35000,RUPIAH/KILOGRAM,2024
1045,32,JAWA BARAT,3207,KABUPATEN CIAMIS,1,JANUARI,27000,RUPIAH/KILOGRAM,2024
1046,32,JAWA BARAT,3207,KABUPATEN CIAMIS,2,FEBRUARI,26103,RUPIAH/KILOGRAM,2024
1047,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3,MARET,27000,RUPIAH/KILOGRAM,2024
1048,32,JAWA BARAT,3207,KABUPATEN CIAMIS,4,APRIL,29000,RUPIAH/KILOGRAM,2024
1049,32,JAWA BARAT,3207,KABUPATEN CIAMIS,5,MEI,40806,RUPIAH/KILOGRAM,2024
1050,32,JAWA BARAT,3207,KABUPATEN CIAMIS,6,JUNI,40000,RUPIAH/KILOGRAM,2024
1051,32,JAWA BARAT,3207,KABUPATEN CIAMIS,7,JULI,47226,RUPIAH/KILOGRAM,2024
1052,32,JAWA BARAT,3207,KABUPATEN CIAMIS,8,AGUSTUS,52000,RUPIAH/KILOGRAM,2024
1053,32,JAWA BARAT,3207,KABUPATEN CIAMIS,9,SEPTEMBER,52000,RUPIAH/KILOGRAM,2024
1054,32,JAWA BARAT,3207,KABUPATEN CIAMIS,10,OKTOBER,48000,RUPIAH/KILOGRAM,2024
1055,32,JAWA BARAT,3207,KABUPATEN CIAMIS,11,NOVEMBER,48000,RUPIAH/KILOGRAM,2024
1056,32,JAWA BARAT,3207,KABUPATEN CIAMIS,12,DESEMBER,55000,RUPIAH/KILOGRAM,2024
1057,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,1,JANUARI,48710,RUPIAH/KILOGRAM,2024
1058,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,2,FEBRUARI,50000,RUPIAH/KILOGRAM,2024
1059,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,3,MARET,59194,RUPIAH/KILOGRAM,2024
1060,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,4,APRIL,65000,RUPIAH/KILOGRAM,2024
1061,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,5,MEI,59633,RUPIAH/KILOGRAM,2024
1062,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,6,JUNI,60900,RUPIAH/KILOGRAM,2024
1063,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,7,JULI,64548,RUPIAH/KILOGRAM,2024
1064,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,8,AGUSTUS,67000,RUPIAH/KILOGRAM,2024
1065,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,9,SEPTEMBER,62667,RUPIAH/KILOGRAM,2024
1066,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,10,OKTOBER,60000,RUPIAH/KILOGRAM,2024
1067,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,11,NOVEMBER,60000,RUPIAH/KILOGRAM,2024
1068,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,12,DESEMBER,61484,RUPIAH/KILOGRAM,2024
1069,32,JAWA BARAT,3209,KABUPATEN CIREBON,1,JANUARI,0,RUPIAH/KILOGRAM,2024
1070,32,JAWA BARAT,3209,KABUPATEN CIREBON,2,FEBRUARI,0,RUPIAH/KILOGRAM,2024
1071,32,JAWA BARAT,3209,KABUPATEN CIREBON,3,MARET,0,RUPIAH/KILOGRAM,2024
1072,32,JAWA BARAT,3209,KABUPATEN CIREBON,4,APRIL,0,RUPIAH/KILOGRAM,2024
1073,32,JAWA BARAT,3209,KABUPATEN CIREBON,5,MEI,0,RUPIAH/KILOGRAM,2024
1074,32,JAWA BARAT,3209,KABUPATEN CIREBON,6,JUNI,0,RUPIAH/KILOGRAM,2024
1075,32,JAWA BARAT,3209,KABUPATEN CIREBON,7,JULI,0,RUPIAH/KILOGRAM,2024
1076,32,JAWA BARAT,3209,KABUPATEN CIREBON,8,AGUSTUS,0,RUPIAH/KILOGRAM,2024
1077,32,JAWA BARAT,3209,KABUPATEN CIREBON,9,SEPTEMBER,0,RUPIAH/KILOGRAM,2024
1078,32,JAWA BARAT,3209,KABUPATEN CIREBON,10,OKTOBER,0,RUPIAH/KILOGRAM,2024
1079,32,JAWA BARAT,3209,KABUPATEN CIREBON,11,NOVEMBER,0,RUPIAH/KILOGRAM,2024
1080,32,JAWA BARAT,3209,KABUPATEN CIREBON,12,DESEMBER,0,RUPIAH/KILOGRAM,2024
1081,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,1,JANUARI,42000,RUPIAH/KILOGRAM,2024
1082,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,2,FEBRUARI,46248,RUPIAH/KILOGRAM,2024
1083,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3,MARET,67322,RUPIAH/KILOGRAM,2024
1084,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,4,APRIL,68000,RUPIAH/KILOGRAM,2024
1085,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,5,MEI,69133,RUPIAH/KILOGRAM,2024
1086,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,6,JUNI,78000,RUPIAH/KILOGRAM,2024
1087,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,7,JULI,63387,RUPIAH/KILOGRAM,2024
1088,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,8,AGUSTUS,67000,RUPIAH/KILOGRAM,2024
1089,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,9,SEPTEMBER,71050,RUPIAH/KILOGRAM,2024
1090,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,10,OKTOBER,72113,RUPIAH/KILOGRAM,2024
1091,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,11,NOVEMBER,73000,RUPIAH/KILOGRAM,2024
1092,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,12,DESEMBER,73903,RUPIAH/KILOGRAM,2024
1093,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,1,JANUARI,0,RUPIAH/KILOGRAM,2024
1094,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,2,FEBRUARI,0,RUPIAH/KILOGRAM,2024
1095,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3,MARET,0,RUPIAH/KILOGRAM,2024
1096,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,4,APRIL,0,RUPIAH/KILOGRAM,2024
1097,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,5,MEI,0,RUPIAH/KILOGRAM,2024
1098,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,6,JUNI,0,RUPIAH/KILOGRAM,2024
1099,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,7,JULI,0,RUPIAH/KILOGRAM,2024
1100,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,8,AGUSTUS,0,RUPIAH/KILOGRAM,2024
1101,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,9,SEPTEMBER,0,RUPIAH/KILOGRAM,2024
1102,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,10,OKTOBER,0,RUPIAH/KILOGRAM,2024
1103,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,11,NOVEMBER,0,RUPIAH/KILOGRAM,2024
1104,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,12,DESEMBER,0,RUPIAH/KILOGRAM,2024
1105,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,1,JANUARI,0,RUPIAH/KILOGRAM,2024
1106,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,2,FEBRUARI,0,RUPIAH/KILOGRAM,2024
1107,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3,MARET,0,RUPIAH/KILOGRAM,2024
1108,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,4,APRIL,0,RUPIAH/KILOGRAM,2024
1109,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,5,MEI,0,RUPIAH/KILOGRAM,2024
1110,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,6,JUNI,0,RUPIAH/KILOGRAM,2024
1111,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,7,JULI,0,RUPIAH/KILOGRAM,2024
1112,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,8,AGUSTUS,0,RUPIAH/KILOGRAM,2024
1113,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,9,SEPTEMBER,0,RUPIAH/KILOGRAM,2024
1114,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,10,OKTOBER,0,RUPIAH/KILOGRAM,2024
1115,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,11,NOVEMBER,0,RUPIAH/KILOGRAM,2024
1116,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,12,DESEMBER,0,RUPIAH/KILOGRAM,2024
1117,32,JAWA BARAT,3213,KABUPATEN SUBANG,1,JANUARI,50000,RUPIAH/KILOGRAM,2024
1118,32,JAWA BARAT,3213,KABUPATEN SUBANG,2,FEBRUARI,50000,RUPIAH/KILOGRAM,2024
1119,32,JAWA BARAT,3213,KABUPATEN SUBANG,3,MARET,50000,RUPIAH/KILOGRAM,2024
1120,32,JAWA BARAT,3213,KABUPATEN SUBANG,4,APRIL,60000,RUPIAH/KILOGRAM,2024
1121,32,JAWA BARAT,3213,KABUPATEN SUBANG,5,MEI,70000,RUPIAH/KILOGRAM,2024
1122,32,JAWA BARAT,3213,KABUPATEN SUBANG,6,JUNI,70000,RUPIAH/KILOGRAM,2024
1123,32,JAWA BARAT,3213,KABUPATEN SUBANG,7,JULI,0,RUPIAH/KILOGRAM,2024
1124,32,JAWA BARAT,3213,KABUPATEN SUBANG,8,AGUSTUS,0,RUPIAH/KILOGRAM,2024
1125,32,JAWA BARAT,3213,KABUPATEN SUBANG,9,SEPTEMBER,0,RUPIAH/KILOGRAM,2024
1126,32,JAWA BARAT,3213,KABUPATEN SUBANG,10,OKTOBER,0,RUPIAH/KILOGRAM,2024
1127,32,JAWA BARAT,3213,KABUPATEN SUBANG,11,NOVEMBER,0,RUPIAH/KILOGRAM,2024
1128,32,JAWA BARAT,3213,KABUPATEN SUBANG,12,DESEMBER,0,RUPIAH/KILOGRAM,2024
1129,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,1,JANUARI,50000,RUPIAH/KILOGRAM,2024
1130,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,2,FEBRUARI,50000,RUPIAH/KILOGRAM,2024
1131,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3,MARET,48226,RUPIAH/KILOGRAM,2024
1132,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,4,APRIL,45000,RUPIAH/KILOGRAM,2024
1133,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,5,MEI,45000,RUPIAH/KILOGRAM,2024
1134,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,6,JUNI,45000,RUPIAH/KILOGRAM,2024
1135,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,7,JULI,59839,RUPIAH/KILOGRAM,2024
1136,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,8,AGUSTUS,55000,RUPIAH/KILOGRAM,2024
1137,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,9,SEPTEMBER,55000,RUPIAH/KILOGRAM,2024
1138,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,10,OKTOBER,55000,RUPIAH/KILOGRAM,2024
1139,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,11,NOVEMBER,35000,RUPIAH/KILOGRAM,2024
1140,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,12,DESEMBER,35000,RUPIAH/KILOGRAM,2024
1141,32,JAWA BARAT,3215,KABUPATEN KARAWANG,1,JANUARI,32000,RUPIAH/KILOGRAM,2024
1142,32,JAWA BARAT,3215,KABUPATEN KARAWANG,2,FEBRUARI,32000,RUPIAH/KILOGRAM,2024
1143,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3,MARET,40000,RUPIAH/KILOGRAM,2024
1144,32,JAWA BARAT,3215,KABUPATEN KARAWANG,4,APRIL,40000,RUPIAH/KILOGRAM,2024
1145,32,JAWA BARAT,3215,KABUPATEN KARAWANG,5,MEI,40000,RUPIAH/KILOGRAM,2024
1146,32,JAWA BARAT,3215,KABUPATEN KARAWANG,6,JUNI,48000,RUPIAH/KILOGRAM,2024
1147,32,JAWA BARAT,3215,KABUPATEN KARAWANG,7,JULI,52000,RUPIAH/KILOGRAM,2024
1148,32,JAWA BARAT,3215,KABUPATEN KARAWANG,8,AGUSTUS,55000,RUPIAH/KILOGRAM,2024
1149,32,JAWA BARAT,3215,KABUPATEN KARAWANG,9,SEPTEMBER,55000,RUPIAH/KILOGRAM,2024
1150,32,JAWA BARAT,3215,KABUPATEN KARAWANG,10,OKTOBER,55000,RUPIAH/KILOGRAM,2024
1151,32,JAWA BARAT,3215,KABUPATEN KARAWANG,11,NOVEMBER,55000,RUPIAH/KILOGRAM,2024
1152,32,JAWA BARAT,3215,KABUPATEN KARAWANG,12,DESEMBER,55000,RUPIAH/KILOGRAM,2024
1153,32,JAWA BARAT,3216,KABUPATEN BEKASI,1,JANUARI,0,RUPIAH/KILOGRAM,2024
1154,32,JAWA BARAT,3216,KABUPATEN BEKASI,2,FEBRUARI,0,RUPIAH/KILOGRAM,2024
1155,32,JAWA BARAT,3216,KABUPATEN BEKASI,3,MARET,0,RUPIAH/KILOGRAM,2024
1156,32,JAWA BARAT,3216,KABUPATEN BEKASI,4,APRIL,0,RUPIAH/KILOGRAM,2024
1157,32,JAWA BARAT,3216,KABUPATEN BEKASI,5,MEI,0,RUPIAH/KILOGRAM,2024
1158,32,JAWA BARAT,3216,KABUPATEN BEKASI,6,JUNI,0,RUPIAH/KILOGRAM,2024
1159,32,JAWA BARAT,3216,KABUPATEN BEKASI,7,JULI,0,RUPIAH/KILOGRAM,2024
1160,32,JAWA BARAT,3216,KABUPATEN BEKASI,8,AGUSTUS,0,RUPIAH/KILOGRAM,2024
1161,32,JAWA BARAT,3216,KABUPATEN BEKASI,9,SEPTEMBER,0,RUPIAH/KILOGRAM,2024
1162,32,JAWA BARAT,3216,KABUPATEN BEKASI,10,OKTOBER,0,RUPIAH/KILOGRAM,2024
1163,32,JAWA BARAT,3216,KABUPATEN BEKASI,11,NOVEMBER,0,RUPIAH/KILOGRAM,2024
1164,32,JAWA BARAT,3216,KABUPATEN BEKASI,12,DESEMBER,0,RUPIAH/KILOGRAM,2024
1165,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,1,JANUARI,37581,RUPIAH/KILOGRAM,2024
1166,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,2,FEBRUARI,35000,RUPIAH/KILOGRAM,2024
1167,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,3,MARET,35000,RUPIAH/KILOGRAM,2024
1168,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,4,APRIL,33700,RUPIAH/KILOGRAM,2024
1169,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,5,MEI,31290,RUPIAH/KILOGRAM,2024
1170,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,6,JUNI,35000,RUPIAH/KILOGRAM,2024
1171,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,7,JULI,48871,RUPIAH/KILOGRAM,2024
1172,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,8,AGUSTUS,60000,RUPIAH/KILOGRAM,2024
1173,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,9,SEPTEMBER,60000,RUPIAH/KILOGRAM,2024
1174,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,10,OKTOBER,62419,RUPIAH/KILOGRAM,2024
1175,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,11,NOVEMBER,61667,RUPIAH/KILOGRAM,2024
1176,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,12,DESEMBER,61935,RUPIAH/KILOGRAM,2024
1177,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,1,JANUARI,45000,RUPIAH/KILOGRAM,2024
1178,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,2,FEBRUARI,45000,RUPIAH/KILOGRAM,2024
1179,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3,MARET,45000,RUPIAH/KILOGRAM,2024
1180,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,4,APRIL,45000,RUPIAH/KILOGRAM,2024
